district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking
Nagpur,P50500048546,MADHAV-2 COMPLEX,VIJAY MADHAVRAO CHIKTE,440008,,New Project,06/30/2025,,,Residential,452.27,0.0,583.77,09/22/2023,,,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,12.0,1.0
Nagpur,P50500049820,CHHAYA ENCLAVE - I,MOHAN RAVINDRA CHIMURKAR,440034,,New Project,06/30/2024,,,Residential,528.04,0.0,1150.25,12/22/2023,,,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,39.0,0.0
Nagpur,P50500047494,SILVER TOWER-1,IDEA INFRAVENTURES,441110,,New Project,06/06/2027,,,Residential,653.0,0.0,1722.0,10/20/2023,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Nagpur,P50500046741,DURVANG VASANT IMPERIAL,PINNACLE CONSTRUCTION,440015,"('21.119195958188453','79.072432831859190')",New Project,12/31/2025,,,Residential,1365.44,0.0,3932.44,08/26/2022,,,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,110.0,1.0
Nagpur,P50500046985,HARBANS PARK,SATPAL SINGH SETHI AND OTHERS,440019,"('21.074756700000000','79.002342000000000')",New Project,07/31/2024,,,Residential,6660.48,0.0,7830.0,07/27/2022,,,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0
Nagpur,P50500047074,AARYA GLORY APARTMENT,Amit Arvind Thanekar,440023,,New Project,12/31/2026,,,Residential,348.5,0.0,741.0,08/02/2022,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500047490,MIRAYA ENCLAVE,M/S Ahirkar Developers,440023,"('21.166840700000000','79.014501299999990')",New Project,07/31/2025,,,Residential,303.53,0.0,777.05,01/15/2024,,,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500047025,NIRMAN DELIGHTS,NIRMAN SUPERSTRUCTURES,440027,,New Project,06/23/2026,,,Residential,371.0,0.0,1218.0,09/14/2022,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,28.0,1.0
Nagpur,P50500047172,MAHALAXMI EMPIRE,MAHALAXMI CONSTRUCTION,440034,,New Project,06/30/2027,,,Residential,1188.36,0.0,3795.16,09/06/2022,,,42.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0
Nagpur,P50500048709,LOTUS ENCLAVE,M/S. EMPOWER INFRASTRUCTURE,440023,,New Project,12/31/2024,,,Residential,355.42,0.0,788.79,01/10/2024,,,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Nagpur,P50500048800,SUKHKARTA NAGARI,DR SATISH  CHIDDARWAR,441108,"('21.145800400000000','79.088154600000000')",New Project,07/31/2032,,,Residential,20300.0,1968.05,15684.63,10/18/2023,,,371.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,565.0,0.0
Nagpur,P50500048603,AMANS MANNAT-BLOCK C-1,GREEN CITY BUILDERS,440013,,New Project,03/21/2025,,,Residential,3629.83,348.38,3629.0,09/23/2023,,,52.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nagpur,P50500047369,RAVINDRA APARTMENT,M/S ATHARVASHREE INFRASTRUCTURE,440015,,New Project,12/26/2026,,,Residential,2809.0,0.0,2822.0,10/10/2022,,,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,18.0
Nagpur,P50500052239,REYANSH APARTMENTS,SAPPHIRE INFRAVENTURES,440008,,New Project,12/31/2026,,,Residential,873.4,0.0,2779.19,10/29/2023,,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,11.0,22.0
Nagpur,P50500047288,MHDC JV WANADONGRI NAGPUR PMAY PROJECT,MAHARASHTRA HOUSING DEVELOPMENT CORPORATION LIMITED,441110,,New Project,06/30/2025,,,Residential,30800.0,3080.0,114467.68,09/07/2022,,,1814.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,112.0,8.0,1099.0,1325.0
Nagpur,P50500047943,SAI KRISHNA RESIDENCY WING B,RADIANCE INFRAVENTURE,440034,"('21.145800400000000','79.088154600000000')",New Project,03/31/2025,,,Residential,1442.74,0.0,3756.05,08/03/2022,,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,P50500046620,LEVERAGE GREEN VILLAS - SKYVIEW,LEVERAGE HOMES LLP,441108,,New Project,12/31/2026,,,Residential,2403.45,0.0,10461.81,09/05/2023,,,96.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,186.0,49.0
Nagpur,P50500047851,SAI GALAXY,GOVINDRAJ HOUSING,440013,,New Project,08/15/2025,,,Residential,279.45,0.0,447.12,11/09/2022,,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,18.0,0.0
Nagpur,P50500047598,RAJAT SAI,RAJESH GIRJASHANKAR SINGH,440023,"('21.145800400000000','79.088154600000000')",New Project,12/31/2025,,,Residential,558.0,0.0,1428.48,09/22/2023,,,6050.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,38.0,0.0,48.0
Nagpur,P50500047007,LIVIANO 10,UMESH VITTHALRAO BALPANDE,440015,,New Project,08/15/2024,,,Residential,486.0,0.0,534.6,09/10/2022,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,42.0
Nagpur,P50500047070,Ganraj Heights,M/S Viraj Infra Heights,440026,,New Project,08/31/2025,,,Residential,278.71,0.0,784.19,10/20/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,29.0
Nagpur,P50500047072,GREENFIELD 3,L G DEVELOPERS AND BUILDERS,441110,"('21.079762200000000','78.977002700000000')",New Project,08/31/2026,,,Residential,3664.01,0.0,9753.0,05/10/2023,,,112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,211.0,0.0
Nagpur,P50500047878,GREENFIELD 4,L G DEVELOPERS AND BUILDERS,441110,"('21.079515300000000','78.976615100000000')",New Project,08/31/2027,,,Residential,5407.33,0.0,0.0,05/10/2023,,,182.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,343.0,0.0
Nagpur,P50500046810,RAJGIRI HIGHTS,S R BUILDERS AND DEVLOPERS,440027,"('21.105171100000000','79.085688500000000')",New Project,07/31/2027,,,Residential,1198.06,0.0,1198.06,08/26/2022,,,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,23.0,1.0
Nagpur,P50500047154,SAPHALYA,DELTA DEVELOPERS,440022,,New Project,12/31/2025,,,Residential,1195.37,0.0,4254.61,08/26/2022,,,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,13.0,104.0
Nagpur,P50500047034,A SINGAPORE LIFE CITY THE UTOPIA 1,SANJEEV ASHOK JAISWAL,441108,,New Project,08/24/2027,,,Residential,3565.1,0.0,7983.99,08/25/2022,,,58.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,3.0,171.0,1.0
Nagpur,P50500050085,NAMOKARS TRITVAM,Namokar Properties,440013,,New Project,12/31/2026,,,Residential,836.95,0.0,2410.18,01/15/2024,,,26.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,24.0,76.0
Nagpur,P50500047527,OFFICERS ENCLAVE,Sandesh Infrastructures Pvt Ltd,440015,,New Project,12/31/2028,,,Residential,9001.88,900.2,25415.55,11/28/2023,,,210.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,412.0,0.0
Nagpur,P50500049032,SPARSH-7,M/S GRUH CHHAYA BUILDER AND DEVELOPERS,440024,,New Project,12/30/2024,,,Residential,402.5,0.0,1062.6,11/27/2023,,,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,19.0
Nagpur,P50500048943,KRUTANJALI APARTMENTS,GULAB TULSIRAM WANJARI,440025,,New Project,09/30/2025,,,Residential,298.0,0.0,857.0,01/11/2024,,,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,24.0,0.0
Nagpur,P50500047723,DIGVIJAYA,Raghukul Constructions Pvt. Ltdd,440010,"('21.135786141863843','79.058024005031190')",New Project,09/15/2027,,,Residential,891.87,0.0,2.0,07/20/2023,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,42.0,14.0
Nagpur,P50500049075,GURUKRUPA HEIGHTS,MRS CHETANA ASHOK DEOTALE,440009,,New Project,12/31/2023,,,Residential,371.61,0.0,1014.59,10/18/2023,,,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,30.0,0.0
Nagpur,P50500048974,PARK VIEW,METROCITY DEVELOPERS,440010,,New Project,12/31/2024,,,Residential,544.84,0.0,1745.05,01/10/2024,,,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,15.0,0.0
Nagpur,P50500049377,VIVANTAA HEIGHTS,VIJAY BALWANTRAO BALBUDHE,440009,,New Project,12/31/2023,,,Residential,445.94,0.0,1.1,12/25/2023,,,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,18.0,0.0,0.0
Nagpur,P50500048837,Kailash Crystel,Hi-tech Infrastructure,440010,,New Project,12/31/2025,,,Residential,1022.73,0.0,4073.97,10/19/2023,,,28.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,28.0,1.0
Nagpur,P50500047883,Laxmi Pooja Multi Family Residential Unit on Plot No 68-69 Part and 70-69 Part Kh no 137,POOJA CONSTRUCTIONS,440025,"('21.058414938270072','79.055586674977120')",New Project,03/31/2024,,,Residential,397.3,0.0,1143.77,12/08/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500047659,SAI GLORY,Sai Realtors,440027,,New Project,12/31/2025,,,Residential,438.2,0.0,1262.03,11/01/2023,,,15.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,0.0
Nagpur,P50500048072,VASUNANDAN APARTMENTS,AARYA ASSOCIATES,440022,,New Project,12/31/2024,,,Residential,360.0,0.0,1052.93,12/14/2023,,,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,12.0
Nagpur,P50500047397,DHANSHREE 2,DHANSHREE HOMES,440034,,New Project,12/31/2025,,,Residential,507.0,0.0,1605.24,12/01/2023,,,20.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,42.0
Nagpur,P50500048364,KALAWATI PLAZA,Sambhav Buildcon,440034,,New Project,12/31/2025,,,Residential,360.0,0.0,660.8,12/02/2023,,,13.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500048336,CIELO,KAPIL NANDKISHOR NATHANI,440008,,New Project,03/31/2025,,,Residential,861.87,0.0,2843.06,11/18/2022,,,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,30.0,0.0
Nagpur,P50500049002,ANANDI APARTMENTS,KUSHAL CONSTRUCTIONS,440036,"('21.115797300000000','79.019397400000000')",New Project,04/30/2025,,,Residential,891.84,0.0,2853.87,12/12/2023,,,24.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,48.0,1.0
Nagpur,P50500048505,SAI SWARUP APARTMENTS,SANJAY MADHUKAR UGALE,440016,,New Project,04/05/2027,,,Residential,1439.72,0.0,0.0,11/30/2023,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,252.0,0.0
Nagpur,P50500048042,JUPITER,CHARRUDATTA CHANDRASHEKHAR KKALE,440023,"('21.149354900000000','79.030297200000000')",New Project,12/31/2024,,,Residential,658.44,0.0,1684.52,11/29/2023,,,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,9.0,0.0
Nagpur,P50500048860,MAHALAXMI APARTMENTS,MORESHWAR CHINTAMAN SOR,440009,,New Project,04/30/2024,,,Residential,450.0,0.0,1294.0,05/13/2023,,,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,37.0,0.0
Nagpur,P50500050780,NIRMALA APARTMENT,DAA BUILDTECH PVT LTD,440027,"('21.090430300000000','79.064967000000000')",New Project,06/30/2025,,,Residential,278.7,0.0,791.0,03/11/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,8.0
Nagpur,P50500049130,USHKAAL ASHISH,SWAPNA SHILP DEVELOPERS,440022,,New Project,12/31/2026,,,Residential,780.0,0.0,2715.0,09/12/2023,,,24.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,63.0,0.0
Nagpur,P50500048067,ORANGE CITY HEIGHTS,SANJAY GANPATRAO PATIL,441002,,New Project,12/31/2027,,,Residential,7765.44,777.21,19395.85,12/31/2023,,,302.0,161.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,1.0,468.0,101.0
Nagpur,P50500048220,GOKULPARK II,HARIHAR INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,440015,"('21.089836800000000','79.077334400000000')",New Project,12/31/2025,,,Residential,928.64,0.0,2661.0,12/06/2022,,,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,77.0,13.0
Nagpur,P50500047884,KAMLA SAHANIWAS,SARITA  GANDHI,440007,,New Project,08/31/2024,,,Residential,1102.2,0.0,3429.0,10/11/2023,,,107.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,14.0,0.0
Nagpur,P50500050658,DITYA PALACE,SHREE RAVEKAR BUILDERS & DEVELOPERS,440030,"('21.201177200000000','79.063658600000010')",New Project,07/31/2026,,,Residential,371.0,0.0,929.0,04/13/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Nagpur,P50500048368,HARMONY PEARLS,VAS ASSOCIATES AND BUILDERS,440025,,New Project,10/31/2027,,,Residential,448.0,0.0,950.07,11/28/2023,,,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,16.0,1.0
Nagpur,P50500048359,Laxmi Narayan Kunj,Vitthal Narayan Shettewar,440027,,New Project,10/31/2024,,,Residential,787.44,0.0,787.44,12/14/2022,,,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
Nagpur,P50500048320,GIRIKUNJ-01,VYANKATESH INFRAALLIANCE CHANDRAPUR LLP,440022,,New Project,11/07/2027,,,Residential,573.72,0.0,645.5,09/05/2023,,,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0
Nagpur,P50500048014,BALAJI UTSAV,BALAJI BUILDCRAFT INFRA PRIVATE LIMITED,440010,,New Project,11/14/2027,,,Residential,498.14,0.0,1802.92,11/19/2022,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,27.0,13.0
Nagpur,P50500048106,SURYA HEIGHTS,SURYABALA  SINGH,440014,,New Project,12/31/2025,,,Residential,298.62,0.0,764.0,10/21/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500048236,SHIV ORION,ZOIL INFRA,440023,,New Project,12/31/2025,,,Residential,360.0,0.0,900.0,01/15/2024,,,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
Nagpur,P50500049779,DIVYANJALI APARTMENTS,RA CONSTRUCTIONS,441122,"('21.145800400000000','79.088154600000000')",New Project,06/01/2026,,,Residential,960.0,100.0,1432.82,01/09/2024,,,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,34.0,1.0
Nagpur,P50500050900,SAI RAJWADA 21,AICD INFRAVENTURE,440010,,New Project,09/05/2024,,,Residential,645.59,0.0,2294.04,04/27/2023,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,20.0,1.0
Nagpur,P50500048289,VEDANT AMBER,YASHWANT AJABRAO KHODKE,440025,,New Project,12/31/2025,,,Residential,441.28,0.0,1129.0,10/02/2023,,,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0
Nagpur,P50500049523,VIP RESIDENCY I,V DAS INFRA PROJECTS,441204,,New Project,12/31/2027,,,Residential,1020.45,0.0,1020.45,10/27/2023,,,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
Nagpur,P50500049562,SUPREME BLOSSOMS II,SUPREME URBAN REALITIES PRIVATE LIMITED,441111,"('21.224658600000000','79.080339299999990')",New Project,12/30/2025,,,Residential,19733.32,2193.0,44578.47,08/14/2023,,,80.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2.0,155.0,36.0
Nagpur,P50500048457,A SINGAPORE LIFE CITY THE UTOPIA 2,SANJEEV ASHOK JAISWAL,441108,,New Project,11/22/2027,,,Residential,2810.56,0.0,6251.09,01/30/2023,,,56.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,110.0,62.0
Nagpur,P50500048637,SUNSHINE APARTMENT,DHANSHREE CONSTRUCTION BUILDERS AND DEVELOPERS,440013,,New Project,06/30/2025,,,Residential,454.5,0.0,1302.0,12/29/2023,,,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0
Nagpur,P50500048587,Shriniwasa Residency,Moreshwar Gopalrao Kale,440010,"('21.080700000000000','79.042210000000000')",New Project,12/31/2024,,,Residential,634.62,0.0,2031.0,10/20/2023,,,14.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,25.0,29.0
Nagpur,P50500049031,DEVIPRABHA VAKRATUND,DEVIPRABHA REAL ESTATE,440033,"('21.145800400000000','79.088154600000000')",New Project,12/31/2024,,,Residential,339.64,0.0,909.65,09/22/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
Nagpur,P50500049715,OM APARTMENT,OM GANESH BUILDERS AND DEVELOPERS,440030,,New Project,12/31/2026,,,Residential,1005.2,0.0,3134.56,01/10/2024,,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,107.0,0.0
Nagpur,P50500049746,NEELMANI 9,SACHIN DINKARRAO MEHAR,440027,,New Project,12/31/2025,,,Residential,471.23,0.0,1355.14,08/02/2023,,,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,40.0,7.0
Nagpur,P50500049243,SHREE SAI RESIDENCY,VR CONSTRUCTIONS,440023,,New Project,12/31/2025,,,Residential,270.0,0.0,682.24,10/13/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,31.0
Nagpur,P50500050549,MAHENDRA MAVIC,MAHENDRA SHYAMRAO TAYWADE,440036,"('21.119306048468044','79.018256233071880')",New Project,12/31/2025,,,Residential,1350.0,0.0,5646.0,12/25/2023,,,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
Nagpur,P50500049888,VISHAL GLORY,AGASTYA BUILDERS & DEVELOPERS,440025,,New Project,12/31/2025,,,Residential,375.64,0.0,960.97,01/15/2024,,,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,34.0,1.0
Nagpur,P50500049468,"First City, Phase2A-Harmony1 and Harmony6",Nagpur Integrated Township Private Limited,441108,"('21.045901136201262','79.037739005249040')",New Project,12/31/2027,,,Residential,2900.0,3436.49,33512.52,10/17/2023,,,210.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,2.0,142.0,702.0
Nagpur,P50500049010,GANRAJ APARTMENT,SHRIVARI PROPERTIES,440010,,New Project,12/31/2025,,,Residential,708.0,0.0,1598.93,01/13/2024,,,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0
Nagpur,P50500048965,ANAND MANGAL RESIDENCY,BWM INFRACON PRIVATE LIMITED,440025,"('21.107428100000000','79.063799400000000')",New Project,12/31/2026,,,Residential,882.55,0.0,2824.16,11/07/2023,,,28.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,56.0,0.0
Nagpur,P50500049574,GALAXY-13,UNITY INFRATECH,440027,"('21.054970000000000','79.005455000000000')",New Project,12/31/2024,,,Residential,450.3,0.0,1276.67,08/18/2023,,,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,24.0,15.0
Nagpur,P50500049147,KALPAVRUKSHA APARTMENT,DHANRAJ CONSTRUCTIONS,440022,,New Project,01/02/2028,,,Residential,552.51,0.0,1687.03,01/11/2024,,,18.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,12.0
Nagpur,P50500049653,KDR ROYALE,KDR BUILDERS,440026,"('21.188689600000000','79.109682300000000')",New Project,12/31/2028,,,Residential,665.59,0.0,2047.44,10/20/2023,,,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,34.0
Nagpur,P50500049379,Shree Ganesha Apartment,Shree Parth Developers,440008,"('27.424000000000000','15.240000000000000')",New Project,12/31/2027,,,Residential,417.93,0.0,1201.48,12/18/2023,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Nagpur,P50500049151,LEVERAGE GREEN HEIGHTS WING A,LEVERAGE REALITIES,441108,,New Project,12/31/2027,,,Residential,2920.0,0.0,9090.6,10/20/2023,,,96.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,41.0,170.0
Nagpur,P50500049149,LEVERAGE GREEN HEIGHTS WING B,LEVERAGE REALITIES,441108,,New Project,12/31/2027,,,Residential,3451.0,0.0,7478.41,10/20/2023,,,96.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,163.0
Nagpur,P50500050521,SATYA KIRAN TOWER,ANIL SATYAPALSINGH PANWAR,440030,"('21.145800400000000','79.088154600000000')",New Project,12/31/2024,,,Residential,695.83,0.0,1680.99,03/31/2023,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0
Nagpur,P50500049650,DEV DATTA HEIGHTS,CONCRETE DEVELOPERS,440012,"('21.132910800000000','79.080433400000000')",New Project,09/30/2026,,,Residential,1956.12,0.0,10788.72,11/20/2023,,,46.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,62.0
Nagpur,P50500050684,PARK VIEW 20,AARNA ASSOCIATES,440022,,New Project,12/31/2024,,,Residential,468.0,0.0,1497.6,03/27/2023,,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
Nagpur,P50500049041,OAK SHANTINIKETAN,OAK Constructions,440026,,New Project,12/31/2027,,,Residential,4424.35,0.0,15979.0,01/12/2024,,,260.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,2.0,0.0,40.0
Nagpur,P50500050129,P.M.A.Y. SCHEME TOWER A1 42 EWSDEWLLING UNIT CITY SURVEY NO 806 TAH KATOL DISTT NAGPUR,P.M.A.Y. MUNCIPAL COUNCIL KATOL,441302,,New Project,08/25/2024,,,Residential,1936.33,0.0,1936.33,11/30/2023,,,42.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,88.0
Nagpur,P50500049702,Prime Residences - Jivan Vihar,Srikant PARTHASARTHY Sampath,440022,"('21.124357000000000','79.057998000000000')",New Project,12/31/2025,,,Residential,1043.76,0.0,3995.0,10/20/2023,,,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,1.0,80.0,27.0
Nagpur,P50500053610,INDUS PARK,NEEVSTONE BUILDERS,441110,,New Project,06/30/2026,,,Residential,5300.0,537.32,19504.0,10/03/2023,,,339.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,120.0,484.0
Nagpur,P50500053628,METRO HEIGHTS - II,A HINFRAVENTURE,440026,,New Project,12/31/2027,,,Residential,834.34,0.0,1868.92,05/01/2023,,,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,15.0,72.0
Nagpur,P50500049196,SWAMI SAMARTH ENCLAVE,RK BUILDER AND DEVELOPER,440030,,New Project,06/30/2026,,,Residential,1115.0,0.0,2981.0,10/02/2023,,,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0
Nagpur,P50500051699,Vista 3A,Samsara Fund Advisors Pvt. Ltd.,440034,,New Project,06/30/2026,,,Residential,4933.67,0.0,7692.73,06/12/2023,,,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,76.0,148.0
Nagpur,P50500050254,SHATABDI ROW HOUSES,SHAYONA CO-OPERANT,440035,,New Project,01/31/2029,,,Residential,776.51,0.0,1077.73,10/27/2023,,,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
Nagpur,P50500049364,LAXMI NARAYAN ENCLAVE,PRAVIN  CHIMOTE,440023,,New Project,12/31/2025,,,Residential,264.87,0.0,677.23,12/25/2023,,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,28.0
Nagpur,P50500049710,HITESH HEIGHTS WING B,HITESH BUILDERS & DEVELOPERS,440030,,New Project,12/31/2025,,,Residential,1644.0,0.0,4603.0,08/01/2023,,,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0
Nagpur,P50500049636,KUKREJA PARIS CITY-WING C,KUKREJA INFRASTRUCTURES,440008,,New Project,12/31/2029,,,Residential,3061.0,0.0,16583.19,10/21/2023,,,81.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,1.0,0.0,81.0
Nagpur,P50500050391,KANCHAN TRISHNA,J D BUILDCON PVT LTD,440022,"('21.123131634930846','79.062619970178200')",New Project,02/28/2026,,,Residential,743.0,0.0,818.0,03/06/2023,,,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,36.0
Nagpur,P50500051669,DRAVYA 7 STAR,Dravya Builders and Developers,440025,,New Project,03/31/2027,,,Residential,1131.0,0.0,3168.0,10/28/2023,,,55.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0
Nagpur,P50500050029,Majestic Om,SANJAY LAXMANRAO NARAD,440025,"('21.107562700000000','79.060450899999990')",New Project,12/31/2026,,,Residential,749.8,0.0,2378.52,11/14/2023,,,24.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,129.0,0.0
