district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Solapur,P52600006211,TATHASTU,TATHASTU DEVELOPERS,413401,"('19.080388500000000','72.846857100000000')",On-Going Project,12/31/2018,12/31/2018,12/30/2022,Residential,669.2,0.0,800.8,04/03/2023,,,18.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600000290,HARSHWARDHAN RESIDENCY,YASHWARDHAN CONSTRUCTIONS PVT LTD,413001,"('17.691727800000000','75.882476500000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,696.47,0.0,1320.13,10/15/2018,,,14.0,10.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600001715,Mayuresh Residency Bldg 2,Devendra Vasudeo Sangolkar,413304,"('17.677443900000000','75.336029100000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,2068.96,231.04,1227.39,02/24/2020,1.0,,24.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600000708,Shhraddha Ellegance Building C,Shhraddha Properties,413255,"('17.695870299842860','75.876575164590460')",On-Going Project,12/31/2018,12/31/2018,,Residential,1014.0,0.0,1532.24,02/13/2020,,,42.0,25.0,0.0,1.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0
Solapur,P52600002103,SOHAM HEIGHTS,MetroDevelopers,413401,"('19.240330499999999','73.130539499999998')",On-Going Project,06/30/2019,06/30/2019,12/29/2020,Residential,1285.13,0.0,1641.92,12/06/2019,,,40.0,11.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
Solapur,P52600003886,AMBAL TOWER,ARCHANA DAYANAND AMBAL,413006,"('17.673786000000000','75.933069000000003')",On-Going Project,10/31/2017,12/31/2017,,Residential,600.5,0.0,898.6,01/27/2020,,,17.0,10.0,0.0,0.0,0.0,5.0,9.0,0.0,17.0,0.0,0.0,0.0
Solapur,P52600002066,MANGAL VIHAR WING B,MANGAL CONSTRUCTION,413004,"('17.627120000000001','75.912245999999996')",On-Going Project,03/31/2020,09/30/2020,,Residential,1314.95,0.0,2025.41,01/30/2020,,,41.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600004131,SAIRAJ VIHAR,ARJUN ANANT WAGHMARE,413304,"('19.285519600000001','72.869296700000007')",New Project,12/31/2019,,12/30/2021,Residential,800.0,0.0,930.8,04/18/2023,,,22.0,1.0,0.0,1.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0
Solapur,P52600001054,DIVYARATNA RESIDENCY,IDHANT CONSTRUCTION AND DEVELOPERS,413401,"('18.224485000000001','75.685554999999994')",On-Going Project,12/31/2021,12/30/2022,,Residential,1722.62,825.0,3356.92,12/07/2022,,,50.0,19.0,0.0,2.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0
Solapur,P52600000888,SHALIMAR RESIDENCY,MOHAMMED HANIF ANWAR MOTIWALA,413005,"('19.057466500000000','73.011009599999994')",On-Going Project,03/31/2019,07/31/2019,,Residential,278.5,0.0,508.97,09/29/2018,,,17.0,9.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0
Solapur,P52600006168,Tembhurni Prime Park,Dhariwal And Chhoriya Buildcon Pvt Ltd,413211,"('18.026240399999999','75.189397700000001')",New Project,12/31/2018,,,Residential,1187.87,0.0,1425.44,08/05/2021,,,34.0,21.0,0.0,1.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0
Solapur,P52600003662,Sai Palacio,SATISH MALANBAI ANDHARE,413401,"('18.228480000000000','75.688390000000000')",On-Going Project,07/07/2019,07/11/2019,01/10/2021,Residential,2172.0,250.3,2943.65,01/24/2020,,,45.0,5.0,0.0,0.0,0.0,5.0,0.0,25.0,10.0,0.0,0.0,0.0
Solapur,P52600004936,Sanvi Arcade,Santosh Dattatraya Kalkutgi,413001,"('17.691727799999999','75.882476499999996')",On-Going Project,03/31/2018,03/31/2018,,Residential,402.56,0.0,710.97,12/04/2019,,,12.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600001571,PEACE HEIGHTS,S M PROPERTIES,413005,"('17.691727799999999','75.882476499999996')",On-Going Project,12/31/2018,03/31/2019,,Residential,193.14,0.0,385.74,09/29/2018,,,12.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600001866,Gadsing Empire,Pradeep Shankar Gadsing,413411,"('19.299000100000001','73.223839100000006')",On-Going Project,05/16/2019,05/12/2019,04/30/2022,Residential,4000.0,402.57,4790.27,06/03/2022,,,117.0,2.0,1.0,1.0,0.0,21.0,0.0,44.0,56.0,0.0,0.0,0.0
Solapur,P52600004041,Aradhana Homes,ABHINANDAN DAGADU RATHOD,413004,"('17.691727799999999','75.882476499999996')",On-Going Project,12/30/2018,12/30/2018,12/30/2021,Residential,369.75,0.0,508.5,07/30/2017,,,10.0,1.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0
Solapur,P52600002183,SHRI VYANKATESH NAGAR BUILDING B PURANDAR APARTMENT AND BUILDING C PRATAPGAD APARTMENT,SHRI VYANKATESH DEVELOPERS,413003,"('19.101803100000001','72.890352500000006')",On-Going Project,12/31/2018,12/31/2018,06/30/2022,Residential,2025.0,0.0,3015.54,11/25/2021,,,33.0,6.0,2.0,2.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0
Solapur,P52600009438,PANTNAGAR SARITA BUILDING CHANDRABHAGA,PARICHARAK BUILDERS AND DEVELOPERS PVT LTD,413304,"('19.096603300000002','73.090699999999998')",On-Going Project,12/16/2019,12/16/2019,,Residential,2933.0,806.0,3226.0,08/02/2021,,,56.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600013153,Shree Vishwa Residency,Kishor Rajendra Sanjekar,413004,"('17.691727799999999','75.882476499999996')",New Project,12/31/2019,,,Residential,245.0,0.0,542.7,02/12/2020,,,11.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0
Solapur,P52600005348,PRIME RESIDENCY,PRIME CONSTRUCTION,413002,"('19.183863100000000','72.858432100000002')",On-Going Project,06/30/2018,06/30/2018,,Residential,253.3,0.0,541.17,12/13/2023,,,15.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600010113,RUSHI CELEBRATION,MEGHASHAM MALLIKARJUN YEMUL,413001,"('17.691727799999999','75.882476499999996')",On-Going Project,01/31/2019,01/31/2019,,Residential,721.34,0.0,1419.89,06/28/2023,,,21.0,1.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600007753,Suryoday Heights,Rahul Developers,413002,"('18.889337600000001','73.266953099999995')",On-Going Project,07/31/2018,07/31/2018,,Residential,1307.4,0.0,1307.4,09/17/2019,,,36.0,6.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600007050,KUSHI RESIDENCY,SHRI R N GOLI DEVELOPERS,413005,"('17.691727799999999','75.882476499999996')",On-Going Project,12/31/2017,07/31/2018,,Residential,577.6,0.0,740.49,01/11/2020,,,18.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600009202,SAI SUPREME,SATISH MALANBAI ANDHARE,413401,"('19.232687700000000','72.798370500000004')",On-Going Project,03/01/2019,07/01/2019,12/30/2020,Residential,406.44,0.0,500.65,07/31/2018,,,13.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
Solapur,P52600008754,97 PALMS,SUSHILA NANDKISHOR JAJU,413003,"('19.111864099999998','72.879028199999993')",On-Going Project,12/31/2016,06/30/2023,,Residential,481.0,0.0,721.91,07/12/2022,,,12.0,8.0,0.0,1.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0
Solapur,P52600003733,IMPERIAL TOWER,ABDUL RASHEED ABDUL GANI BADEWALE,413003,"('17.654294000000000','75.913771000000000')",New Project,01/27/2020,,03/16/2023,Residential,249.75,0.0,272.0,10/08/2023,,,10.0,0.0,0.0,1.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0
Solapur,P52600007621,GULMOHAR PLAZA,SUNIL UTTAMRAO FURDE,413006,"('18.959882100000002','73.151187199999995')",On-Going Project,12/31/2018,12/31/2018,,Residential,414.97,0.0,450.89,12/20/2018,,,13.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600006417,SUKHADEV NAGAR PHASE I PART 1,RAJENDRA SUKHADEV MIRGANE,413401,"('19.227208000000001','73.123812999999998')",On-Going Project,06/30/2022,06/30/2023,,Residential,3924.0,0.0,6248.23,06/21/2022,,,157.0,147.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0
Solapur,P52600011351,ANANTA SOLAPUR,PROPWIZZ INFRA LLP,413008,"('17.615672000000000','75.884943000000000')",On-Going Project,12/30/2019,12/30/2019,12/30/2021,Residential,21365.22,1867.99,16654.61,01/23/2023,,48.0,328.0,134.0,10.0,10.0,0.0,51.0,10.0,124.0,10.0,0.0,0.0,0.0
Solapur,P52600006347,Sun City Wing B2,CHATUR PROPERTIES PVT LTD,413001,"('19.038945500000001','72.842054599999997')",On-Going Project,03/31/2018,03/31/2018,,Residential,24230.8,24230.8,14791.49,10/12/2023,,,72.0,27.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600009419,INDRADHANU Phase-3,M/S Ganesh Ramchandra Apte,413001,"('17.668863000000000','75.890284000000000')",On-Going Project,07/31/2022,07/31/2023,,Residential,290.4,0.0,190.23,07/04/2023,,,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600006793,MAHAVEER VIHAR,MAHAVEER DEVELOPERS AND BUILDERS,413401,"('18.233385599999998','75.694147799999996')",On-Going Project,07/31/2019,07/25/2020,07/31/2022,Residential,2203.2,2203.2,2913.22,02/26/2019,,,32.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600009648,SURYAMALA-B PHASE I,SUVASTU PROPERTIES,413211,"('18.026240399999999','75.189397700000001')",On-Going Project,07/25/2019,07/25/2019,01/24/2023,Residential,7000.0,680.0,6014.96,06/26/2023,,,56.0,7.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600005087,RSM HEIGHTS C TOWER,RAJENDRA SUKHADEV MIRGANE,413401,"('18.235607999999999','75.697033000000005')",On-Going Project,06/30/2023,06/30/2024,,Residential,1917.35,355.21,3602.48,10/15/2018,,,63.0,14.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0
Solapur,P52600007026,Marvella Luxurious A Wing Phase I,SURATWALA BROTHERS,413003,"('16.952505200000001','73.362027600000005')",On-Going Project,01/31/2019,01/31/2019,10/30/2020,Residential,2266.29,0.0,2266.29,07/29/2017,,,36.0,2.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600009835,INDRAPRASTHA-Phase-2,M/s Apte Reality,413001,"('17.660097199588392','75.884967648673980')",On-Going Project,07/31/2022,07/31/2023,,Residential,1994.79,0.0,166.65,08/03/2019,,,40.0,16.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600016537,Bhargavi Residency,Amol Suresh Yadav,413004,"('17.691727799999999','75.882476499999996')",New Project,06/30/2019,,12/30/2023,Residential,1383.0,0.0,1383.0,07/14/2020,,,31.0,0.0,1.0,1.0,0.0,5.0,1.0,26.0,19.0,0.0,0.0,0.0
Solapur,P52600008133,MAHALAXMI APARTMENT,PRAVIN VITTHAL MORE,413304,"('18.975094100000000','73.052334000000002')",On-Going Project,12/31/2020,12/30/2021,,Residential,279.85,0.0,334.41,02/24/2023,,,12.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600008428,suvidha galaxy,suvidha developers,413001,"('17.658263000000002','75.901016999999996')",On-Going Project,09/01/2017,09/01/2018,,Residential,182.7,0.0,392.1,05/31/2023,,,12.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600005699,Shree Residency,HEMENT DAMU PINGALE,413001,"('17.671042000000000','75.907966000000002')",On-Going Project,12/18/2017,12/18/2018,10/30/2020,Residential,944.0,944.0,939.78,10/11/2021,,1.0,13.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
Solapur,P52600006730,Om Shhraddha Height Phase II,Om Shhraddha Realty,413002,"('17.685255286664777','75.900457553659070')",On-Going Project,12/31/2020,06/30/2021,12/30/2023,Residential,528.7,0.0,563.0,01/13/2024,,,7.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600007672,FLORA CASA,Synergy Infra,413003,"('17.627632999999999','75.908405000000002')",On-Going Project,10/31/2021,10/30/2023,04/30/2024,Residential,3047.06,444.06,3004.11,10/17/2023,,,108.0,97.0,0.0,2.0,0.0,11.0,1.0,13.0,75.0,0.0,0.0,0.0
Solapur,P52600009614,Vasant Vihar Gulmohar,Pandhe Infracons Pvt Ltd,413001,"('17.682482000000000','75.882797999999994')",On-Going Project,07/28/2018,07/28/2019,01/27/2021,Residential,3002.07,397.0,11449.28,08/10/2021,,,176.0,165.0,0.0,2.0,0.0,24.0,2.0,77.0,2.0,0.0,0.0,0.0
Solapur,P52600010799,Vasant Vihar Phase III,Pandhe Infracons Pvt Ltd,413001,"('17.684481000000002','75.885259000000005')",On-Going Project,07/23/2018,07/27/2019,,Residential,3125.77,0.0,4662.87,01/07/2019,,,120.0,111.0,0.0,2.0,0.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0
Solapur,P52600005524,AMARS WONDERLAND,M/s PRAGATI REALTY,413211,"('19.080388500000002','72.846857099999994')",On-Going Project,03/31/2019,03/31/2019,03/30/2023,Residential,4000.0,400.0,3805.27,06/06/2022,,,84.0,33.0,0.0,1.0,0.0,8.0,0.0,56.0,0.0,0.0,0.0,0.0
Solapur,P52600010948,SATYA SHANTI VIHAR,ANWARHUSEN MAHAMUD SHAIKH,413004,"('19.028995399999999','72.888146399999997')",On-Going Project,11/30/2019,09/30/2020,01/31/2022,Residential,248.5,0.0,371.57,10/12/2023,,,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600009916,SHANTIBHUSHAN APARTMENTS,Shri Mauli Developers And Builders,413304,"('19.232687700000000','72.798370500000004')",On-Going Project,11/29/2020,11/28/2023,,Residential,919.62,0.0,1257.61,01/09/2024,,,19.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600007266,GALAXY PANACHE,GALORE DEVELOPERS PRIVATE LIMITED,413004,"('19.237187700000000','72.844135800000004')",On-Going Project,06/30/2021,06/30/2022,06/30/2023,Residential,7981.0,0.0,19154.0,06/29/2022,,,251.0,38.0,3.0,3.0,3.0,45.0,3.0,8.0,3.0,0.0,0.0,0.0
Solapur,P52600007096,Vrundavanam Phase I,Royal Realtors,413306,"('19.373481999999999','72.886993000000004')",On-Going Project,01/31/2020,01/30/2021,07/30/2022,Residential,5917.0,0.0,3846.0,05/06/2023,,,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600011240,Swapna Pushpa,Pushpam Infra LLP,413004,"('17.655422999999999','75.886669999999995')",New Project,06/30/2019,,,Residential,1101.67,1269.07,1160.19,01/27/2021,,1.0,38.0,0.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600011078,IRIS RESIDENCY,Rathi Infracon,413002,"('19.285519600000001','72.869296700000007')",New Project,10/20/2021,,,Residential,743.2,0.0,1429.18,08/03/2021,,,37.0,0.0,0.0,1.0,0.0,7.0,1.0,8.0,12.0,0.0,0.0,0.0
Solapur,P52600013170,GOKULDHAM,RUSHABH DEVLOPERS,413401,"('19.172080399999999','72.948255000000003')",On-Going Project,12/01/2019,03/30/2021,,Residential,5600.0,0.0,32000.0,08/30/2017,,4.0,75.0,0.0,0.0,65.0,0.0,123.0,0.0,62.0,0.0,0.0,0.0,0.0
Solapur,P52600013062,Shree Shambhavi Residency,RSDevelopers,413004,"('19.141896100000000','72.834423999999998')",New Project,03/30/2022,,,Residential,1859.79,0.0,1837.91,12/31/2021,,,35.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600013386,SUNSHREE,SANTOSH NAGESH SURWASE,413004,"('17.691727799999999','75.882476499999996')",New Project,12/30/2021,,,Residential,498.85,0.0,498.85,08/29/2023,,,16.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600013748,Anandam Vihar Phase I WING A,SV SMART CITY DEVELOPERS,413005,"('17.659918800000000','75.906390600000010')",On-Going Project,03/31/2020,03/31/2020,06/30/2022,Residential,5147.54,545.83,3687.85,05/11/2023,,,96.0,63.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600013815,Picaka Galaxy,Swapnil Suhas Raut,413004,"('17.691727799999999','75.882476499999996')",New Project,12/30/2022,,,Residential,253.75,0.0,406.0,10/01/2017,,,11.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
Solapur,P52600013502,F.F AMORA,F F CITY TOWER DEVELOPERS,413003,"('17.691727799999999','75.882476499999996')",On-Going Project,06/20/2020,12/20/2020,10/31/2023,Residential,2338.44,1500.0,2152.6,07/11/2023,,,52.0,16.0,0.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
Solapur,P52600013662,KAMTAM ICON A WING,PRAKASH SHANKAR KAMTAM,413006,"('17.691727799999999','75.882476499999996')",On-Going Project,03/31/2018,03/31/2018,12/30/2022,Residential,1331.0,0.0,681.12,10/20/2021,,,16.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600013768,Vardhaman Residency,AMAR KALYANI BIRAJDAR,413007,"('17.691727799999999','75.882476499999996')",New Project,11/04/2020,,,Residential,5600.0,560.0,1200.0,06/18/2023,,,17.0,17.0,0.0,3.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0
Solapur,P52600014499,SIDDHIVINAYAK HIGHTS,SAI DEVELOPERS,413307,"('17.434051199999999','75.195393400000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,985.0,0.0,979.0,01/22/2020,,,40.0,14.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600017251,RALERASKAR HEIGHTS,NITIN SADANAND KULKARNI,413007,,New Project,10/01/2019,,,Residential,418.0,0.0,708.25,07/20/2018,,,10.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600013753,MANJUL PLAZA,ASLAM BABALAL MUJAWAR,413307,"('17.434051199999999','75.195393400000000')",New Project,05/19/2023,,,Residential,551.2,0.0,824.11,10/12/2017,,,18.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600014141,Swapna Pushpa Phase II,Pushpam Infra LLP,413004,"('17.641483000000001','75.908116000000007')",New Project,12/31/2019,,06/30/2023,Residential,2119.54,0.0,2119.54,10/27/2021,,1.0,68.0,0.0,0.0,34.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600014611,DEGAONKAR APARTMENT,PRASAD PRAKASH DEGAONKAR,413007,"('17.691727799999999','75.882476499999996')",On-Going Project,12/31/2018,12/31/2018,,Residential,419.16,0.0,687.82,06/03/2022,,,14.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600014740,Lokhandwala Prestige,Lokhandwala Builders,413003,"('17.644682000000000','75.918586000000005')",New Project,12/31/2018,,,Residential,1378.12,0.0,3178.88,10/01/2021,,,52.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600014664,GRISHMA,SHRI MAULI BUILDCON,413203,"('19.116619100000001','72.937422699999999')",New Project,12/15/2022,,,Residential,4120.0,0.0,2077.36,05/05/2023,,,32.0,0.0,0.0,1.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0
Solapur,P52600015136,VIJAYRAJ MANOR,AMAR KALYANI BIRAJDAR,413004,"('17.638369000000000','75.910978000000000')",New Project,02/22/2020,,,Residential,501.64,0.0,901.89,09/25/2021,,,17.0,17.0,0.0,1.0,0.0,7.0,1.0,3.0,11.0,0.0,0.0,0.0
Solapur,P52600015429,VINAYAK SQUARE,SHRI VINAYAK CONSSTRUCTIONS,413001,"('17.687749385614318','75.888382248674020')",New Project,12/09/2023,,,Residential,1300.0,0.0,2179.17,01/12/2024,,,60.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,16.0,0.0,0.0,0.0
Solapur,P52600014884,SHIVSMRUTI RESIDENCY,BHAIRAVNATH DEVELOPERS,413401,"('18.233385599999998','75.694147799999996')",New Project,07/05/2021,,,Residential,658.83,0.0,922.24,02/18/2023,,,15.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0
Solapur,P52600016221,Pearl Heights,Fair Deal Constructions,413001,"('17.685562999999998','75.885112000000007')",New Project,09/30/2020,,,Residential,724.7,0.0,1468.09,01/29/2022,,,32.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
Solapur,P52600014920,INDRADHANU-Phase-IV,M/S Ganesh Ramchandra Apte,413001,"('17.668229585799487','75.890771948982200')",New Project,01/30/2026,,,Residential,1199.61,0.0,65401.81,10/20/2023,,,121.0,34.0,1.0,1.0,1.0,18.0,1.0,0.0,20.0,0.0,0.0,0.0
Solapur,P52600015244,Hari Har Residency,SHRI SWAMI SAMARTH CONSTRUCITON,413304,"('17.681259900000001','75.311163800000003')",New Project,12/15/2023,,,Residential,6208.36,1874.61,1272.14,12/16/2023,,,88.0,0.0,2.0,84.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600016056,SARYASH APARTMENT,SARYASH CONSTRUCTIONS,413008,"('17.626377999999999','75.909998999999999')",New Project,07/31/2018,,,Residential,279.0,113.42,464.66,08/12/2023,,,10.0,5.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
Solapur,P52600015291,SMRUTIGANDHA APARTMENT,SUNIL UTTAMRAO FURDE,413004,"('17.637462078785543','75.884698234592070')",New Project,01/31/2021,,,Residential,496.5,0.0,744.75,01/03/2020,,,2026.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600016577,Shindeshahi Residency,SIDDHANATH CONSTRUCTION & DEVLOPERS,413304,,New Project,05/30/2022,,,Residential,3773.58,0.0,4908.64,05/16/2018,,,28.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600015861,INDRADHANU-Phase-5,M/S Ganesh Ramchandra Apte,413001,"('17.666558157426437','75.890405827451670')",New Project,01/30/2020,,12/31/2035,Residential,884.32,6065.0,437.55,03/29/2023,,,10.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
Solapur,P52600017355,VED RESIDENCY,SANJAY VISHWANANTH HANKARE,413304,"('17.674553500000000','75.323726200000010')",New Project,04/30/2026,,,Residential,1442.0,0.0,1721.74,12/23/2023,,,54.0,3.0,0.0,2.0,0.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0
Solapur,P52600020443,BHAVANI RESIDENCY,BHAWANI DEVELOPERS,413002,"('17.685505966653178','75.913697152470380')",New Project,03/30/2022,,,Residential,222.96,0.0,712.55,03/29/2019,,,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapur,P52600017574,SHIV SHRUSTI,GAYATRI DEVELOPERS,413002,,New Project,08/15/2022,,,Residential,694.13,0.0,1405.1,12/09/2019,,,32.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0
Solapur,P52600018148,Chandak Sneh,Shruti Kishor Chandak,413002,"('17.639944500000000','75.897110900000030')",New Project,08/18/2022,,12/31/2025,Residential,1562.18,0.0,3121.82,07/18/2023,,,54.0,30.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
Solapur,P52600018861,BALAJI REGENCY,AAKRUTI BUILDERS AND DEVELOPERS,413005,,On-Going Project,11/18/2021,11/18/2021,03/31/2025,Residential,1139.0,0.0,1183.45,12/09/2023,,,64.0,34.0,0.0,2.0,0.0,18.0,2.0,12.0,2.0,0.0,0.0,0.0
Solapur,P52600019388,AANANDAM VIHAR PHASE I WING B AND C,SV SMART CITY DEVELOPERS,413005,,New Project,03/30/2024,,,Residential,5147.54,545.83,8013.15,04/15/2023,,,224.0,0.0,2.0,2.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0
Solapur,P52600019433,VEER KOHINOOR TOWER,VIRENDRA CONSTRUCTIONS,413005,"('17.670000000000000','75.940000000000000')",New Project,12/30/2024,,,Residential,565.0,0.0,790.86,06/18/2019,,,24.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
Solapur,P52600020040,AARYA RESIDENCY,NITIN HUKUMCHAND RATHOD,413004,,New Project,12/30/2022,,,Residential,293.0,0.0,447.33,12/02/2021,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
Solapur,P52600019626,Constructing 288 t/s EWS on gat no 238/1 Karmala,Pune Hsg. & Area Devp. Board,413203,,New Project,01/30/2024,,,Residential,16405.8,1744.69,11664.72,01/31/2019,,,288.0,0.0,0.0,9.0,0.0,36.0,0.0,96.0,0.0,0.0,0.0,0.0
Solapur,P52600020325,Hari Mohan Park,SHRI SWAMI SAMARTH CONSTRUCITON,413304,,New Project,12/30/2024,,,Residential,4007.04,1027.11,317.4,04/06/2022,,,32.0,0.0,0.0,31.0,0.0,48.0,0.0,6.0,0.0,0.0,0.0,0.0
Solapur,P52600020095,GLOBAL ICON,GLOBAL CONSTRUCTIONS,413001,,New Project,03/30/2022,,,Residential,152.3,0.0,326.95,03/25/2019,,,17.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
